timestamp,role,model,prompt_version,item_id,persona_id,input_tokens,output_tokens,total_tokens,token_source,est_cost_usd,latency_s,ok
2026-07-04T18:15:17,human_persona,gpt-5.4-mini,persona,item_0115,7,813,290,1103,api,0.00078325,2.459,1
2026-07-04T18:15:17,human_persona,gpt-5.4-mini,persona,item_0116,8,880,255,1135,api,0.00073,1.882,1
2026-07-04T18:15:17,human_persona,gpt-5.4-mini,persona,item_0117,8,836,295,1131,api,0.000799,2.041,1
2026-07-04T18:15:17,human_persona,gpt-5.4-mini,persona,item_0116,7,861,279,1140,api,0.00077325,2.38,1
2026-07-04T18:15:18,human_persona,gpt-5.4-mini,persona,item_0117,9,836,282,1118,api,0.000773,1.932,1
2026-07-04T18:15:18,human_persona,gpt-5.4-mini,persona,item_0119,1,854,279,1133,api,0.0007715,2.035,1
2026-07-04T18:15:18,human_persona,gpt-5.4-mini,persona,item_0119,10,876,279,1155,api,0.000777,2.016,1
2026-07-04T18:15:18,human_persona,gpt-5.4-mini,persona,item_0118,9,955,353,1308,api,0.00094475,2.284,1
2026-07-04T18:15:19,human_persona,gpt-5.4-mini,persona,item_0118,10,962,322,1284,api,0.0008845,2.589,1
2026-07-04T18:15:20,human_persona,gpt-5.4-mini,persona,item_0121,2,1014,297,1311,api,0.0008475,2.25,1
2026-07-04T18:15:20,human_persona,gpt-5.4-mini,persona,item_0122,3,846,302,1148,api,0.0008155,2.138,1
2026-07-04T18:15:20,human_persona,gpt-5.4-mini,persona,item_0121,3,1021,324,1345,api,0.00090325,2.337,1
2026-07-04T18:15:20,human_persona,gpt-5.4-mini,persona,item_0122,4,844,274,1118,api,0.000759,1.997,1
2026-07-04T18:15:20,human_persona,gpt-5.4-mini,persona,item_0120,1,908,281,1189,api,0.000789,3.432,1
2026-07-04T18:15:21,human_persona,gpt-5.4-mini,persona,item_0120,2,907,278,1185,api,0.00078275,3.266,1
2026-07-04T18:15:21,human_persona,gpt-5.4-mini,persona,item_0123,4,1162,246,1408,api,0.0007825,2.243,1
2026-07-04T18:15:21,human_persona,gpt-5.4-mini,persona,item_0124,5,917,320,1237,api,0.00086925,2.443,1
2026-07-04T18:15:21,human_persona,gpt-5.4-mini,persona,item_0124,6,929,304,1233,api,0.00084025,2.041,1
2026-07-04T18:15:21,human_persona,gpt-5.4-mini,persona,item_0123,5,1163,317,1480,api,0.00092475,2.818,1
2026-07-04T18:15:22,human_persona,gpt-5.4-mini,persona,item_0125,6,834,272,1106,api,0.0007525,2.097,1
2026-07-04T18:15:22,human_persona,gpt-5.4-mini,persona,item_0125,7,813,238,1051,api,0.00067925,2.05,1
2026-07-04T18:15:22,human_persona,gpt-5.4-mini,persona,item_0126,8,812,282,1094,api,0.000767,1.909,1
2026-07-04T18:15:22,human_persona,gpt-5.4-mini,persona,item_0126,7,793,280,1073,api,0.00075825,2.473,1
2026-07-04T18:15:22,human_persona,gpt-5.4-mini,persona,item_0127,8,856,286,1142,api,0.000786,2.257,1
2026-07-04T18:15:23,human_persona,gpt-5.4-mini,persona,item_0129,1,771,279,1050,api,0.00075075,1.723,1
2026-07-04T18:15:23,human_persona,gpt-5.4-mini,persona,item_0127,9,856,284,1140,api,0.000782,2.186,1
2026-07-04T18:15:23,human_persona,gpt-5.4-mini,persona,item_0128,9,924,334,1258,api,0.000899,2.286,1
2026-07-04T18:15:23,human_persona,gpt-5.4-mini,persona,item_0129,10,793,312,1105,api,0.00082225,2.16,1
2026-07-04T18:15:24,human_persona,gpt-5.4-mini,persona,item_0128,10,931,338,1269,api,0.00090875,2.6,1
2026-07-04T18:15:24,human_persona,gpt-5.4-mini,persona,item_0130,1,960,293,1253,api,0.000826,2.122,1
2026-07-04T18:15:24,human_persona,gpt-5.4-mini,persona,item_0131,2,941,280,1221,api,0.00079525,2.451,1
2026-07-04T18:15:25,human_persona,gpt-5.4-mini,persona,item_0133,4,932,281,1213,api,0.000795,1.937,1
2026-07-04T18:15:25,human_persona,gpt-5.4-mini,persona,item_0130,2,959,294,1253,api,0.00082775,3.148,1
2026-07-04T18:15:25,human_persona,gpt-5.4-mini,persona,item_0132,3,854,300,1154,api,0.0008135,2.521,1
2026-07-04T18:15:25,human_persona,gpt-5.4-mini,persona,item_0134,6,979,257,1236,api,0.00075875,1.826,1
2026-07-04T18:15:26,human_persona,gpt-5.4-mini,persona,item_0134,5,967,283,1250,api,0.00080775,2.141,1
2026-07-04T18:15:26,human_persona,gpt-5.4-mini,persona,item_0133,5,933,362,1295,api,0.00095725,3.021,1
2026-07-04T18:15:26,human_persona,gpt-5.4-mini,persona,item_0135,6,841,331,1172,api,0.00087225,2.28,1
2026-07-04T18:15:26,human_persona,gpt-5.4-mini,persona,item_0131,3,948,312,1260,api,0.000861,3.82,1
2026-07-04T18:15:27,human_persona,gpt-5.4-mini,persona,item_0132,4,852,276,1128,api,0.000765,3.905,1
2026-07-04T18:15:27,human_persona,gpt-5.4-mini,persona,item_0136,7,870,303,1173,api,0.0008235,2.23,1
2026-07-04T18:15:27,human_persona,gpt-5.4-mini,persona,item_0135,7,820,334,1154,api,0.000873,2.609,1
2026-07-04T18:15:27,human_persona,gpt-5.4-mini,persona,item_0137,8,825,317,1142,api,0.00084025,2.272,1
2026-07-04T18:15:28,human_persona,gpt-5.4-mini,persona,item_0138,9,869,307,1176,api,0.00083125,2.251,1
2026-07-04T18:15:28,human_persona,gpt-5.4-mini,persona,item_0137,9,825,328,1153,api,0.00086225,2.461,1
2026-07-04T18:15:28,human_persona,gpt-5.4-mini,persona,item_0139,10,976,264,1240,api,0.000772,1.779,1
2026-07-04T18:15:28,human_persona,gpt-5.4-mini,persona,item_0136,8,889,277,1166,api,0.00077625,3.407,1
2026-07-04T18:15:29,human_persona,gpt-5.4-mini,persona,item_0138,10,876,319,1195,api,0.000857,2.566,1
2026-07-04T18:15:29,human_persona,gpt-5.4-mini,persona,item_0140,1,812,277,1089,api,0.000757,1.983,1
2026-07-04T18:15:29,human_persona,gpt-5.4-mini,persona,item_0140,2,811,276,1087,api,0.00075475,2.277,1
2026-07-04T18:15:29,human_persona,gpt-5.4-mini,persona,item_0141,2,1023,287,1310,api,0.00082975,2.215,1
2026-07-04T18:15:29,human_persona,gpt-5.4-mini,persona,item_0141,3,1030,311,1341,api,0.0008795,2.074,1
2026-07-04T18:15:29,human_persona,gpt-5.4-mini,persona,item_0139,1,954,286,1240,api,0.0008105,3.37,1
2026-07-04T18:15:30,human_persona,gpt-5.4-mini,persona,item_0143,4,1002,267,1269,api,0.0007845,1.871,1
2026-07-04T18:15:30,human_persona,gpt-5.4-mini,persona,item_0142,4,1041,309,1350,api,0.00087825,2.654,1
2026-07-04T18:15:30,human_persona,gpt-5.4-mini,persona,item_0143,5,1003,285,1288,api,0.00082075,2.247,1
2026-07-04T18:15:31,human_persona,gpt-5.4-mini,persona,item_0144,6,857,295,1152,api,0.00080425,2.136,1
2026-07-04T18:15:31,human_persona,gpt-5.4-mini,persona,item_0144,5,845,318,1163,api,0.00084725,2.451,1
2026-07-04T18:15:31,human_persona,gpt-5.4-mini,persona,item_0142,3,1043,360,1403,api,0.00098075,3.391,1
2026-07-04T18:15:32,human_persona,gpt-5.4-mini,persona,item_0146,7,997,291,1288,api,0.00083125,2.349,1
2026-07-04T18:15:32,human_persona,gpt-5.4-mini,persona,item_0146,8,1016,302,1318,api,0.000858,2.268,1
2026-07-04T18:15:32,human_persona,gpt-5.4-mini,persona,item_0145,6,893,300,1193,api,0.00082325,2.517,1
2026-07-04T18:15:32,human_persona,gpt-5.4-mini,persona,item_0145,7,872,303,1175,api,0.000824,2.711,1
2026-07-04T18:15:32,human_persona,gpt-5.4-mini,persona,item_0147,8,961,338,1299,api,0.00091625,2.508,1
2026-07-04T18:15:33,human_persona,gpt-5.4-mini,persona,item_0147,9,961,316,1277,api,0.00087225,2.043,1
2026-07-04T18:15:33,human_persona,gpt-5.4-mini,persona,item_0148,10,1043,301,1344,api,0.00086275,2.124,1
2026-07-04T18:15:33,human_persona,gpt-5.4-mini,persona,item_0148,9,1036,332,1368,api,0.000923,2.408,1
2026-07-04T18:15:33,human_persona,gpt-5.4-mini,persona,item_0149,1,793,278,1071,api,0.00075425,1.977,1
2026-07-04T18:15:33,human_persona,gpt-5.4-mini,persona,item_0149,10,815,289,1104,api,0.00078175,2.117,1
2026-07-04T18:15:42,prompt_eng,claude-sonnet-4.5,v1,item_0003,,908,426,1334,api,0.009114,7.902,1
2026-07-04T18:15:44,prompt_eng,claude-sonnet-4.5,v1,item_0001,,940,466,1406,api,0.00981,9.366,1
2026-07-04T18:15:44,prompt_eng,claude-sonnet-4.5,v1,item_0005,,934,468,1402,api,0.009822,9.752,1
2026-07-04T18:15:44,prompt_eng,claude-sonnet-4.5,v1,item_0002,,872,438,1310,api,0.009186,9.94,1
2026-07-04T18:15:45,prompt_eng,claude-sonnet-4.5,v1,item_0009,,1212,436,1648,api,0.010176,10.016,1
2026-07-04T18:15:45,prompt_eng,claude-sonnet-4.5,v1,item_0000,,1182,482,1664,api,0.010776,10.457,1
2026-07-04T18:15:46,prompt_eng,claude-sonnet-4.5,v1,item_0004,,1121,430,1551,api,0.009813,11.126,1
2026-07-04T18:15:46,prompt_eng,claude-sonnet-4.5,v1,item_0006,,921,504,1425,api,0.010323,11.24,1
2026-07-04T18:15:46,prompt_eng,claude-sonnet-4.5,v1,item_0008,,889,502,1391,api,0.010197,11.312,1
2026-07-04T18:15:46,prompt_eng,claude-sonnet-4.5,v1,item_0007,,1396,476,1872,api,0.011328,11.573,1
2026-07-04T18:15:51,prompt_eng,claude-sonnet-4.5,v1,item_0010,,979,423,1402,api,0.009282,8.556,1
2026-07-04T18:15:52,prompt_eng,claude-sonnet-4.5,v1,item_0014,,1011,396,1407,api,0.008973,7.743,1
2026-07-04T18:15:53,prompt_eng,claude-sonnet-4.5,v1,item_0015,,816,477,1293,api,0.009603,8.229,1
2026-07-04T18:15:54,prompt_eng,claude-sonnet-4.5,v1,item_0011,,823,481,1304,api,0.009684,9.638,1
2026-07-04T18:15:54,prompt_eng,claude-sonnet-4.5,v1,item_0012,,1028,472,1500,api,0.010164,9.644,1
2026-07-04T18:15:54,prompt_eng,claude-sonnet-4.5,v1,item_0017,,891,406,1297,api,0.008763,8.193,1
2026-07-04T18:15:55,prompt_eng,claude-sonnet-4.5,v1,item_0013,,1236,481,1717,api,0.010923,10.157,1
2026-07-04T18:15:55,prompt_eng,claude-sonnet-4.5,v1,item_0019,,892,443,1335,api,0.009321,9.257,1
2026-07-04T18:15:56,prompt_eng,claude-sonnet-4.5,v1,item_0018,,1247,494,1741,api,0.011151,9.961,1
2026-07-04T18:15:57,prompt_eng,claude-sonnet-4.5,v1,item_0016,,1121,589,1710,api,0.012198,11.166,1
2026-07-04T18:16:01,prompt_eng,claude-sonnet-4.5,v1,item_0021,,994,429,1423,api,0.009417,8.7,1
2026-07-04T18:16:02,prompt_eng,claude-sonnet-4.5,v1,item_0020,,915,440,1355,api,0.009345,10.787,1
2026-07-04T18:16:02,prompt_eng,claude-sonnet-4.5,v1,item_0023,,1096,462,1558,api,0.010218,8.627,1
2026-07-04T18:16:06,prompt_eng,claude-sonnet-4.5,v1,item_0022,,981,643,1624,api,0.012588,12.487,1
2026-07-04T18:16:13,prompt_eng,claude-sonnet-4.5,v2,item_0003,,956,426,1382,api,0.009258,7.118,1
2026-07-04T18:16:15,prompt_eng,claude-sonnet-4.5,v2,item_0009,,1260,413,1673,api,0.009975,8.847,1
2026-07-04T18:16:16,prompt_eng,claude-sonnet-4.5,v2,item_0005,,982,467,1449,api,0.009951,9.888,1
2026-07-04T18:16:16,prompt_eng,claude-sonnet-4.5,v2,item_0008,,937,501,1438,api,0.010326,9.946,1
2026-07-04T18:16:16,prompt_eng,claude-sonnet-4.5,v2,item_0002,,920,496,1416,api,0.0102,10.029,1
2026-07-04T18:16:16,prompt_eng,claude-sonnet-4.5,v2,item_0007,,1444,459,1903,api,0.011217,10.374,1
2026-07-04T18:16:16,prompt_eng,claude-sonnet-4.5,v2,item_0006,,969,492,1461,api,0.010287,10.587,1
2026-07-04T18:16:17,prompt_eng,claude-sonnet-4.5,v2,item_0001,,988,544,1532,api,0.011124,10.785,1
2026-07-04T18:16:17,prompt_eng,claude-sonnet-4.5,v2,item_0004,,1169,485,1654,api,0.010782,11.019,1
2026-07-04T18:16:17,prompt_eng,claude-sonnet-4.5,v2,item_0000,,1230,486,1716,api,0.01098,11.047,1
2026-07-04T18:16:22,prompt_eng,claude-sonnet-4.5,v2,item_0010,,1027,449,1476,api,0.009816,9.014,1
2026-07-04T18:16:24,prompt_eng,claude-sonnet-4.5,v2,item_0011,,871,518,1389,api,0.010383,9.01,1
2026-07-04T18:16:24,prompt_eng,claude-sonnet-4.5,v2,item_0014,,1059,436,1495,api,0.009717,7.86,1
2026-07-04T18:16:25,prompt_eng,claude-sonnet-4.5,v2,item_0017,,939,405,1344,api,0.008892,8.535,1
2026-07-04T18:16:25,prompt_eng,claude-sonnet-4.5,v2,item_0012,,1076,477,1553,api,0.010383,9.456,1
2026-07-04T18:16:26,prompt_eng,claude-sonnet-4.5,v2,item_0013,,1284,510,1794,api,0.011502,10.268,1
2026-07-04T18:16:26,prompt_eng,claude-sonnet-4.5,v2,item_0019,,940,439,1379,api,0.009405,9.258,1
2026-07-04T18:16:27,prompt_eng,claude-sonnet-4.5,v2,item_0015,,864,522,1386,api,0.010422,10.402,1
2026-07-04T18:16:28,prompt_eng,claude-sonnet-4.5,v2,item_0018,,1295,543,1838,api,0.01203,11.263,1
2026-07-04T18:16:28,prompt_eng,claude-sonnet-4.5,v2,item_0016,,1169,587,1756,api,0.012312,12.04,1
2026-07-04T18:16:32,prompt_eng,claude-sonnet-4.5,v2,item_0020,,963,448,1411,api,0.009609,9.677,1
2026-07-04T18:16:33,prompt_eng,claude-sonnet-4.5,v2,item_0021,,1042,476,1518,api,0.010266,9.792,1
2026-07-04T18:16:34,prompt_eng,claude-sonnet-4.5,v2,item_0023,,1144,430,1574,api,0.009882,8.83,1
2026-07-04T18:16:34,prompt_eng,claude-sonnet-4.5,v2,item_0022,,1029,556,1585,api,0.011427,10.645,1
2026-07-04T18:16:43,prompt_eng,claude-sonnet-4.5,v3,item_0001,,1016,462,1478,api,0.009978,8.386,1
2026-07-04T18:16:43,prompt_eng,claude-sonnet-4.5,v3,item_0009,,1288,424,1712,api,0.010224,8.895,1
2026-07-04T18:16:43,prompt_eng,claude-sonnet-4.5,v3,item_0005,,1010,448,1458,api,0.00975,9.073,1
2026-07-04T18:16:44,prompt_eng,claude-sonnet-4.5,v3,item_0003,,984,444,1428,api,0.009612,9.21,1
2026-07-04T18:16:44,prompt_eng,claude-sonnet-4.5,v3,item_0000,,1258,445,1703,api,0.010449,9.34,1
2026-07-04T18:16:44,prompt_eng,claude-sonnet-4.5,v3,item_0002,,948,417,1365,api,0.009099,9.5,1
2026-07-04T18:16:44,prompt_eng,claude-sonnet-4.5,v3,item_0007,,1472,456,1928,api,0.011256,9.992,1
2026-07-04T18:16:44,prompt_eng,claude-sonnet-4.5,v3,item_0004,,1197,433,1630,api,0.010086,10.12,1
2026-07-04T18:16:45,prompt_eng,claude-sonnet-4.5,v3,item_0008,,965,487,1452,api,0.0102,10.473,1
2026-07-04T18:16:46,prompt_eng,claude-sonnet-4.5,v3,item_0006,,997,494,1491,api,0.010401,11.439,1
2026-07-04T18:16:51,prompt_eng,claude-sonnet-4.5,v3,item_0010,,1055,439,1494,api,0.00975,8.614,1
2026-07-04T18:16:52,prompt_eng,claude-sonnet-4.5,v3,item_0017,,967,375,1342,api,0.008526,7.443,1
2026-07-04T18:16:53,prompt_eng,claude-sonnet-4.5,v3,item_0011,,899,524,1423,api,0.010557,9.605,1
2026-07-04T18:16:53,prompt_eng,claude-sonnet-4.5,v3,item_0014,,1087,433,1520,api,0.009756,9.329,1
2026-07-04T18:16:53,prompt_eng,claude-sonnet-4.5,v3,item_0015,,892,505,1397,api,0.010251,9.168,1
2026-07-04T18:16:53,prompt_eng,claude-sonnet-4.5,v3,item_0012,,1104,471,1575,api,0.010377,10.052,1
2026-07-04T18:16:54,prompt_eng,claude-sonnet-4.5,v3,item_0013,,1312,477,1789,api,0.011091,10.924,1
2026-07-04T18:16:55,prompt_eng,claude-sonnet-4.5,v3,item_0018,,1323,482,1805,api,0.011199,10.436,1
2026-07-04T18:16:56,prompt_eng,claude-sonnet-4.5,v3,item_0019,,968,488,1456,api,0.010224,9.966,1
2026-07-04T18:16:56,prompt_eng,claude-sonnet-4.5,v3,item_0016,,1197,591,1788,api,0.012456,11.951,1
2026-07-04T18:16:59,prompt_eng,claude-sonnet-4.5,v3,item_0020,,991,413,1404,api,0.009168,8.005,1
2026-07-04T18:17:00,prompt_eng,claude-sonnet-4.5,v3,item_0021,,1070,420,1490,api,0.00951,8.268,1
2026-07-04T18:17:02,prompt_eng,claude-sonnet-4.5,v3,item_0023,,1172,451,1623,api,0.010281,9.359,1
2026-07-04T18:17:02,prompt_eng,claude-sonnet-4.5,v3,item_0022,,1057,524,1581,api,0.011031,9.627,1
2026-07-04T18:17:11,prompt_eng,claude-sonnet-4.5,v4,item_0001,,1054,428,1482,api,0.009582,8.586,1
2026-07-04T18:17:11,prompt_eng,claude-sonnet-4.5,v4,item_0007,,1510,405,1915,api,0.010605,8.771,1
2026-07-04T18:17:11,prompt_eng,claude-sonnet-4.5,v4,item_0003,,1022,462,1484,api,0.009996,8.784,1
2026-07-04T18:17:12,prompt_eng,claude-sonnet-4.5,v4,item_0006,,1035,463,1498,api,0.01005,9.817,1
2026-07-04T18:17:12,prompt_eng,claude-sonnet-4.5,v4,item_0002,,986,518,1504,api,0.010728,9.893,1
2026-07-04T18:17:12,prompt_eng,claude-sonnet-4.5,v4,item_0004,,1235,459,1694,api,0.01059,9.89,1
2026-07-04T18:17:13,prompt_eng,claude-sonnet-4.5,v4,item_0008,,1003,485,1488,api,0.010284,10.144,1
2026-07-04T18:17:13,prompt_eng,claude-sonnet-4.5,v4,item_0000,,1296,457,1753,api,0.010743,10.344,1
2026-07-04T18:17:13,prompt_eng,claude-sonnet-4.5,v4,item_0009,,1326,425,1751,api,0.010353,10.405,1
2026-07-04T18:17:13,prompt_eng,claude-sonnet-4.5,v4,item_0005,,1048,508,1556,api,0.010764,10.622,1
2026-07-04T18:17:20,prompt_eng,claude-sonnet-4.5,v4,item_0010,,1093,494,1587,api,0.010689,9.313,1
2026-07-04T18:17:21,prompt_eng,claude-sonnet-4.5,v4,item_0014,,1125,419,1544,api,0.00966,8.532,1
2026-07-04T18:17:21,prompt_eng,claude-sonnet-4.5,v4,item_0011,,937,475,1412,api,0.009936,9.698,1
2026-07-04T18:17:21,prompt_eng,claude-sonnet-4.5,v4,item_0012,,1142,478,1620,api,0.010596,9.709,1
2026-07-04T18:17:22,prompt_eng,claude-sonnet-4.5,v4,item_0015,,930,510,1440,api,0.01044,9.314,1
2026-07-04T18:17:22,prompt_eng,claude-sonnet-4.5,v4,item_0017,,1005,395,1400,api,0.00894,9.605,1
2026-07-04T18:17:22,prompt_eng,claude-sonnet-4.5,v4,item_0013,,1350,498,1848,api,0.01152,10.204,1
2026-07-04T18:17:22,prompt_eng,claude-sonnet-4.5,v4,item_0018,,1361,456,1817,api,0.010923,9.606,1
2026-07-04T18:17:24,prompt_eng,claude-sonnet-4.5,v4,item_0019,,1006,498,1504,api,0.010488,11.387,1
2026-07-04T18:17:25,prompt_eng,claude-sonnet-4.5,v4,item_0016,,1235,565,1800,api,0.01218,12.143,1
2026-07-04T18:17:29,prompt_eng,claude-sonnet-4.5,v4,item_0020,,1029,440,1469,api,0.009687,8.828,1
2026-07-04T18:17:30,prompt_eng,claude-sonnet-4.5,v4,item_0021,,1108,486,1594,api,0.010614,8.872,1
2026-07-04T18:17:30,prompt_eng,claude-sonnet-4.5,v4,item_0023,,1210,429,1639,api,0.010065,9.306,1
2026-07-04T18:17:32,prompt_eng,claude-sonnet-4.5,v4,item_0022,,1095,540,1635,api,0.011385,11.08,1
2026-07-04T18:17:39,prompt_eng,claude-sonnet-4.5,v5,item_0001,,1081,419,1500,api,0.009528,7.406,1
2026-07-04T18:17:40,prompt_eng,claude-sonnet-4.5,v5,item_0003,,1049,456,1505,api,0.009987,8.365,1
2026-07-04T18:17:41,prompt_eng,claude-sonnet-4.5,v5,item_0000,,1323,437,1760,api,0.010524,9.041,1
2026-07-04T18:17:42,prompt_eng,claude-sonnet-4.5,v5,item_0007,,1537,485,2022,api,0.011886,9.586,1
2026-07-04T18:17:42,prompt_eng,claude-sonnet-4.5,v5,item_0005,,1075,500,1575,api,0.010725,9.826,1
2026-07-04T18:17:42,prompt_eng,claude-sonnet-4.5,v5,item_0002,,1013,515,1528,api,0.010764,10.006,1
2026-07-04T18:17:42,prompt_eng,claude-sonnet-4.5,v5,item_0009,,1353,438,1791,api,0.010629,10.256,1
2026-07-04T18:17:42,prompt_eng,claude-sonnet-4.5,v5,item_0004,,1262,464,1726,api,0.010746,10.278,1
2026-07-04T18:17:43,prompt_eng,claude-sonnet-4.5,v5,item_0008,,1030,495,1525,api,0.010515,10.529,1
2026-07-04T18:17:43,prompt_eng,claude-sonnet-4.5,v5,item_0006,,1062,504,1566,api,0.010746,10.989,1
2026-07-04T18:17:49,prompt_eng,claude-sonnet-4.5,v5,item_0010,,1120,506,1626,api,0.01095,9.903,1
2026-07-04T18:17:50,prompt_eng,claude-sonnet-4.5,v5,item_0014,,1152,397,1549,api,0.009411,7.996,1
2026-07-04T18:17:50,prompt_eng,claude-sonnet-4.5,v5,item_0011,,964,504,1468,api,0.010452,9.628,1
2026-07-04T18:17:51,prompt_eng,claude-sonnet-4.5,v5,item_0017,,1032,400,1432,api,0.009096,8.518,1
2026-07-04T18:17:51,prompt_eng,claude-sonnet-4.5,v5,item_0015,,957,478,1435,api,0.010041,8.809,1
2026-07-04T18:17:51,prompt_eng,claude-sonnet-4.5,v5,item_0013,,1377,478,1855,api,0.011301,9.392,1
2026-07-04T18:17:51,prompt_eng,claude-sonnet-4.5,v5,item_0012,,1169,508,1677,api,0.011127,10.204,1
2026-07-04T18:17:53,prompt_eng,claude-sonnet-4.5,v5,item_0018,,1388,473,1861,api,0.011259,10.262,1
2026-07-04T18:17:53,prompt_eng,claude-sonnet-4.5,v5,item_0019,,1033,494,1527,api,0.010509,10.333,1
2026-07-04T18:17:57,prompt_eng,claude-sonnet-4.5,v5,item_0016,,1262,555,1817,api,0.012111,14.574,1
2026-07-04T18:17:58,prompt_eng,claude-sonnet-4.5,v5,item_0021,,1135,387,1522,api,0.00921,8.307,1
2026-07-04T18:17:58,prompt_eng,claude-sonnet-4.5,v5,item_0020,,1056,435,1491,api,0.009693,8.842,1
2026-07-04T18:17:59,prompt_eng,claude-sonnet-4.5,v5,item_0023,,1237,398,1635,api,0.009681,7.754,1
2026-07-04T18:18:01,prompt_eng,claude-sonnet-4.5,v5,item_0022,,1122,557,1679,api,0.011721,10.801,1
2026-07-04T18:18:14,prompt_eng,gemini-2.5-pro,v1,item_0001,,874,1516,2390,api,0.0162525,13.537,1
2026-07-04T18:18:15,prompt_eng,gemini-2.5-pro,v1,item_0005,,872,1433,2305,api,0.01542,14.197,1
2026-07-04T18:18:15,prompt_eng,gemini-2.5-pro,v1,item_0004,,1031,1551,2582,api,0.01679875,14.458,1
2026-07-04T18:18:16,prompt_eng,gemini-2.5-pro,v1,item_0002,,800,1608,2408,api,0.01708,15.194,1
2026-07-04T18:18:17,prompt_eng,gemini-2.5-pro,v1,item_0009,,963,1749,2712,api,0.01869375,15.696,1
2026-07-04T18:18:18,prompt_eng,gemini-2.5-pro,v1,item_0006,,864,1923,2787,api,0.02031,17.144,1
2026-07-04T18:18:19,prompt_eng,gemini-2.5-pro,v1,item_0003,,844,1896,2740,api,0.020015,18.195,1
2026-07-04T18:18:20,prompt_eng,gemini-2.5-pro,v1,item_0000,,1126,1880,3006,api,0.0202075,18.645,1
2026-07-04T18:18:20,prompt_eng,gemini-2.5-pro,v1,item_0007,,1527,1991,3518,api,0.02181875,18.711,1
2026-07-04T18:18:20,prompt_eng,gemini-2.5-pro,v1,item_0008,,816,1660,2476,api,0.01762,19.33,1
2026-07-04T18:18:30,prompt_eng,gemini-2.5-pro,v1,item_0010,,900,1547,2447,api,0.016595,15.429,1
2026-07-04T18:18:30,prompt_eng,gemini-2.5-pro,v1,item_0015,,759,1345,2104,api,0.01439875,12.372,1
2026-07-04T18:18:33,prompt_eng,gemini-2.5-pro,v1,item_0012,,963,1996,2959,api,0.02116375,17.567,1
2026-07-04T18:18:34,prompt_eng,gemini-2.5-pro,v1,item_0013,,1078,1927,3005,api,0.0206175,17.435,1
2026-07-04T18:18:34,prompt_eng,gemini-2.5-pro,v1,item_0011,,758,1693,2451,api,0.0178775,18.838,1
2026-07-04T18:18:34,prompt_eng,gemini-2.5-pro,v1,item_0017,,838,1514,2352,api,0.0161875,14.496,1
2026-07-04T18:18:34,prompt_eng,gemini-2.5-pro,v1,item_0014,,804,1996,2800,api,0.020965,17.742,1
2026-07-04T18:18:36,prompt_eng,gemini-2.5-pro,v1,item_0018,,1189,1860,3049,api,0.02008625,16.135,1
2026-07-04T18:18:37,json_repair,claude-haiku-4.5,v1,item_0012,,463,430,893,api,0.001753,4.121,1
2026-07-04T18:18:38,prompt_eng,gemini-2.5-pro,v1,item_0016,,1026,1851,2877,api,0.0197925,18.612,1
2026-07-04T18:18:38,prompt_eng,gemini-2.5-pro,v1,item_0019,,834,1996,2830,api,0.0210025,17.97,1
2026-07-04T18:18:38,json_repair,claude-haiku-4.5,v1,item_0014,,506,485,991,api,0.001961,4.11,1
2026-07-04T18:18:42,json_repair,claude-haiku-4.5,v1,item_0019,,713,553,1266,api,0.002372,3.925,1
2026-07-04T18:18:45,prompt_eng,gemini-2.5-pro,v1,item_0021,,928,1668,2596,api,0.01784,14.194,1
2026-07-04T18:18:45,prompt_eng,gemini-2.5-pro,v1,item_0023,,961,1249,2210,api,0.01369125,11.282,1
2026-07-04T18:18:45,prompt_eng,gemini-2.5-pro,v1,item_0020,,858,1671,2529,api,0.0177825,15.434,1
2026-07-04T18:18:49,prompt_eng,gemini-2.5-pro,v1,item_0022,,904,1574,2478,api,0.01687,15.039,1
2026-07-04T18:19:01,prompt_eng,gemini-2.5-pro,v2,item_0001,,917,1243,2160,api,0.01357625,12.044,1
2026-07-04T18:19:01,prompt_eng,gemini-2.5-pro,v2,item_0006,,907,1389,2296,api,0.01502375,12.842,1
2026-07-04T18:19:04,prompt_eng,gemini-2.5-pro,v2,item_0009,,1006,1673,2679,api,0.0179875,15.03,1
2026-07-04T18:19:04,prompt_eng,gemini-2.5-pro,v2,item_0003,,887,1603,2490,api,0.01713875,15.314,1
2026-07-04T18:19:04,prompt_eng,gemini-2.5-pro,v2,item_0008,,859,1720,2579,api,0.01827375,15.903,1
2026-07-04T18:19:05,prompt_eng,gemini-2.5-pro,v2,item_0005,,915,1641,2556,api,0.01755375,16.335,1
2026-07-04T18:19:06,prompt_eng,gemini-2.5-pro,v2,item_0002,,843,1803,2646,api,0.01908375,17.482,1
2026-07-04T18:19:07,prompt_eng,gemini-2.5-pro,v2,item_0007,,1570,1996,3566,api,0.0219225,18.714,1
2026-07-04T18:19:08,prompt_eng,gemini-2.5-pro,v2,item_0004,,1074,1996,3070,api,0.0213025,19.623,1
2026-07-04T18:19:09,prompt_eng,gemini-2.5-pro,v2,item_0000,,1169,1877,3046,api,0.02023125,20.448,1
2026-07-04T18:19:10,json_repair,claude-haiku-4.5,v2,item_0007,,476,353,829,api,0.001535,2.837,1
2026-07-04T18:19:11,json_repair,claude-haiku-4.5,v2,item_0004,,829,536,1365,api,0.002437,3.097,1
