temperature,draw,input_tokens,output_tokens,cost,ok
0.2,134,1103,427,0.00323800,1
0.2,135,1103,447,0.00333800,1
0.2,136,1103,453,0.00336800,1
0.2,138,1103,460,0.00340300,1
0.2,139,1103,435,0.00327800,1
0.2,140,1103,443,0.00331800,1
0.2,142,1103,422,0.00321300,1
0.2,141,1103,420,0.00320300,1
0.2,143,1103,483,0.00351800,1
0.2,144,1103,442,0.00331300,1
0.2,145,1103,436,0.00328300,1
0.2,137,1103,443,0.00331800,1
0.2,147,1103,440,0.00330300,1
0.2,148,1103,433,0.00326800,1
0.2,146,1103,447,0.00333800,1
0.2,149,1103,423,0.00321800,1
0.2,151,1103,408,0.00314300,1
0.2,150,1103,421,0.00320800,1
0.2,153,1103,476,0.00348300,1
0.2,154,1103,459,0.00339800,1
0.2,152,1103,454,0.00337300,1
0.2,155,1103,434,0.00327300,1
0.2,158,1103,428,0.00324300,1
0.2,157,1103,413,0.00316800,1
0.2,156,1103,455,0.00337800,1
0.2,160,1103,426,0.00323300,1
0.2,161,1103,436,0.00328300,1
0.2,162,1103,438,0.00329300,1
0.2,164,1103,453,0.00336800,1
0.2,165,1103,419,0.00319800,1
0.2,159,1103,422,0.00321300,1
0.2,163,1103,421,0.00320800,1
0.2,166,1103,443,0.00331800,1
0.2,167,1103,455,0.00337800,1
0.2,168,1103,432,0.00326300,1
0.2,169,1103,446,0.00333300,1
0.2,170,1103,428,0.00324300,1
0.2,171,1103,427,0.00323800,1
0.2,172,1103,436,0.00328300,1
0.2,173,1103,422,0.00321300,1
0.2,174,1103,434,0.00327300,1
0.2,175,1103,452,0.00336300,1
0.2,178,1103,414,0.00317300,1
0.2,176,1103,404,0.00312300,1
0.2,177,1103,440,0.00330300,1
0.2,179,1103,455,0.00337800,1
0.2,181,1103,412,0.00316300,1
0.2,180,1103,486,0.00353300,1
0.2,184,1103,390,0.00305300,1
0.2,182,1103,439,0.00329800,1
0.2,183,1103,450,0.00335300,1
0.2,187,1103,410,0.00315300,1
0.2,185,1103,413,0.00316800,1
0.2,186,1103,447,0.00333800,1
0.2,188,1103,434,0.00327300,1
0.2,189,1103,411,0.00315800,1
0.2,191,1103,408,0.00314300,1
0.2,190,1103,434,0.00327300,1
0.2,192,1103,485,0.00352800,1
0.2,193,1103,424,0.00322300,1
0.2,194,1103,415,0.00317800,1
0.2,197,1103,421,0.00320800,1
0.2,196,1103,449,0.00334800,1
0.2,195,1103,443,0.00331800,1
0.2,198,1103,409,0.00314800,1
0.2,199,1103,445,0.00332800,1
0.2,201,1103,425,0.00322800,1
0.2,200,1103,442,0.00331300,1
0.2,202,1103,438,0.00329300,1
0.2,203,1103,439,0.00329800,1
0.2,206,1103,426,0.00323300,1
0.2,205,1103,421,0.00320800,1
0.2,204,1103,452,0.00336300,1
0.2,207,1103,455,0.00337800,1
0.2,208,1103,432,0.00326300,1
0.2,209,1103,445,0.00332800,1
0.2,210,1103,444,0.00332300,1
0.2,211,1103,447,0.00333800,1
0.2,212,1103,444,0.00332300,1
0.2,213,1103,444,0.00332300,1
0.2,214,1103,441,0.00330800,1
0.2,216,1103,415,0.00317800,1
0.2,217,1103,411,0.00315800,1
0.2,218,1103,423,0.00321800,1
0.2,215,1103,442,0.00331300,1
0.2,221,1103,411,0.00315800,1
0.2,220,1103,405,0.00312800,1
0.2,219,1103,450,0.00335300,1
0.2,222,1103,454,0.00337300,1
0.2,223,1103,447,0.00333800,1
0.2,224,1103,486,0.00353300,1
0.2,226,1103,439,0.00329800,1
0.2,227,1103,417,0.00318800,1
0.2,225,1103,423,0.00321800,1
0.2,228,1103,429,0.00324800,1
0.2,229,1103,453,0.00336800,1
0.2,231,1103,425,0.00322800,1
0.2,230,1103,463,0.00341800,1
0.2,233,1103,423,0.00321800,1
0.2,232,1103,418,0.00319300,1
0.2,235,1103,422,0.00321300,1
0.2,234,1103,439,0.00329800,1
0.2,236,1103,441,0.00330800,1
0.2,237,1103,439,0.00329800,1
0.2,238,1103,458,0.00339300,1
0.2,239,1103,492,0.00356300,1
0.2,240,1103,442,0.00331300,1
0.2,241,1103,396,0.00308300,1
0.2,242,1103,440,0.00330300,1
0.2,243,1103,455,0.00337800,1
0.2,245,1103,408,0.00314300,1
0.2,244,1103,425,0.00322800,1
0.2,246,1103,464,0.00342300,1
0.2,247,1103,431,0.00325800,1
0.2,248,1103,423,0.00321800,1
0.2,249,1103,415,0.00317800,1
0.2,251,1103,441,0.00330800,1
0.2,250,1103,460,0.00340300,1
0.2,252,1103,432,0.00326300,1
0.2,253,1103,428,0.00324300,1
0.2,255,1103,440,0.00330300,1
0.2,256,1103,429,0.00324800,1
0.2,254,1103,425,0.00322800,1
0.2,257,1103,441,0.00330800,1
0.2,259,1103,480,0.00350300,1
0.2,260,1103,437,0.00328800,1
0.2,261,1103,449,0.00334800,1
0.2,262,1103,428,0.00324300,1
0.2,258,1103,465,0.00342800,1
0.2,264,1103,473,0.00346800,1
0.2,266,1103,460,0.00340300,1
0.2,265,1103,442,0.00331300,1
0.2,267,1103,490,0.00355300,1
0.2,268,1103,435,0.00327800,1
0.2,269,1103,425,0.00322800,1
0.2,270,1103,472,0.00346300,1
0.2,271,1103,444,0.00332300,1
0.2,275,1103,421,0.00320800,1
0.2,273,1103,433,0.00326800,1
0.2,274,1103,477,0.00348800,1
0.2,272,1103,438,0.00329300,1
0.2,277,1103,449,0.00334800,1
0.2,276,1103,451,0.00335800,1
0.2,278,1103,427,0.00323800,1
0.2,279,1103,420,0.00320300,1
0.2,280,1103,435,0.00327800,1
0.2,281,1103,436,0.00328300,1
0.2,284,1103,415,0.00317800,1
0.2,263,1103,449,0.00334800,1
0.2,283,1103,456,0.00338300,1
0.2,282,1103,437,0.00328800,1
0.2,285,1103,424,0.00322300,1
0.2,286,1103,439,0.00329800,1
0.2,287,1103,436,0.00328300,1
0.2,289,1103,427,0.00323800,1
0.2,288,1103,441,0.00330800,1
0.2,292,1103,397,0.00308800,1
0.2,294,1103,419,0.00319800,1
0.2,293,1103,420,0.00320300,1
0.2,290,1103,461,0.00340800,1
0.2,291,1103,422,0.00321300,1
0.2,295,1103,466,0.00343300,1
0.2,297,1103,425,0.00322800,1
0.2,296,1103,468,0.00344300,1
0.2,299,1103,427,0.00323800,1
0.2,298,1103,423,0.00321800,1
0.3,4,1103,442,0.00331300,1
0.3,0,1103,437,0.00328800,1
0.3,6,1103,440,0.00330300,1
0.3,1,1103,471,0.00345800,1
0.3,5,1103,445,0.00332800,1
0.3,7,1103,443,0.00331800,1
0.3,2,1103,471,0.00345800,1
0.3,3,1103,467,0.00343800,1
0.3,9,1103,427,0.00323800,1
0.3,8,1103,446,0.00333300,1
0.3,10,1103,461,0.00340800,1
0.3,11,1103,398,0.00309300,1
0.3,18,1103,440,0.00330300,1
0.3,15,1103,425,0.00322800,1
0.3,12,1103,442,0.00331300,1
0.3,17,1103,455,0.00337800,1
0.3,13,1103,436,0.00328300,1
0.3,14,1103,453,0.00336800,1
0.3,16,1103,458,0.00339300,1
0.3,19,1103,387,0.00303800,1
0.3,20,1103,440,0.00330300,1
0.3,21,1103,426,0.00323300,1
0.3,28,1103,428,0.00324300,1
0.3,24,1103,464,0.00342300,1
0.3,22,1103,465,0.00342800,1
0.3,25,1103,476,0.00348300,1
0.3,26,1103,421,0.00320800,1
0.3,27,1103,462,0.00341300,1
0.3,23,1103,481,0.00350800,1
0.3,29,1103,481,0.00350800,1
0.3,31,1103,433,0.00326800,1
0.3,30,1103,413,0.00316800,1
0.3,32,1103,414,0.00317300,1
0.3,34,1103,407,0.00313800,1
0.3,33,1103,442,0.00331300,1
0.3,37,1103,434,0.00327300,1
0.3,36,1103,439,0.00329800,1
0.3,35,1103,438,0.00329300,1
0.3,38,1103,431,0.00325800,1
0.3,39,1103,441,0.00330800,1
0.3,40,1103,455,0.00337800,1
0.3,41,1103,494,0.00357300,1
0.3,43,1103,422,0.00321300,1
0.3,44,1103,436,0.00328300,1
0.3,47,1103,401,0.00310800,1
0.3,42,1103,466,0.00343300,1
0.3,46,1103,440,0.00330300,1
0.3,45,1103,432,0.00326300,1
0.3,49,1103,401,0.00310800,1
0.3,48,1103,469,0.00344800,1
0.3,50,1103,435,0.00327800,1
0.3,51,1103,465,0.00342800,1
0.3,53,1103,451,0.00335800,1
0.3,52,1103,479,0.00349800,1
0.3,56,1103,425,0.00322800,1
0.3,55,1103,468,0.00344300,1
0.3,58,1103,431,0.00325800,1
0.3,57,1103,451,0.00335800,1
0.3,54,1103,438,0.00329300,1
0.3,59,1103,487,0.00353800,1
0.3,60,1103,422,0.00321300,1
0.3,61,1103,433,0.00326800,1
0.3,65,1103,397,0.00308800,1
0.3,64,1103,399,0.00309800,1
0.3,62,1103,442,0.00331300,1
0.3,67,1103,428,0.00324300,1
0.3,63,1103,479,0.00349800,1
0.3,66,1103,438,0.00329300,1
0.3,68,1103,433,0.00326800,1
0.3,69,1103,419,0.00319800,1
0.3,70,1103,444,0.00332300,1
0.3,71,1103,435,0.00327800,1
0.3,73,1103,458,0.00339300,1
0.3,72,1103,416,0.00318300,1
0.3,75,1103,424,0.00322300,1
0.3,77,1103,437,0.00328800,1
0.3,76,1103,436,0.00328300,1
0.3,74,1103,441,0.00330800,1
0.3,78,1103,450,0.00335300,1
0.3,79,1103,414,0.00317300,1
0.3,80,1103,439,0.00329800,1
0.3,81,1103,451,0.00335800,1
0.3,82,1103,427,0.00323800,1
0.3,85,1103,445,0.00332800,1
0.3,86,1103,440,0.00330300,1
0.3,88,1103,438,0.00329300,1
0.3,87,1103,471,0.00345800,1
0.3,83,1103,421,0.00320800,1
0.3,89,1103,440,0.00330300,1
0.3,84,1103,432,0.00326300,1
0.3,90,1103,436,0.00328300,1
0.3,91,1103,418,0.00319300,1
0.3,94,1103,420,0.00320300,1
0.3,98,1103,405,0.00312800,1
0.3,97,1103,419,0.00319800,1
0.3,93,1103,469,0.00344800,1
0.3,95,1103,446,0.00333300,1
0.3,92,1103,496,0.00358300,1
0.3,99,1103,431,0.00325800,1
0.3,96,1103,457,0.00338800,1
0.3,100,1103,434,0.00327300,1
0.3,103,1103,409,0.00314800,1
0.3,102,1103,428,0.00324300,1
0.3,101,1103,475,0.00347800,1
0.3,104,1103,443,0.00331800,1
0.3,105,1103,457,0.00338800,1
0.3,106,1103,411,0.00315800,1
0.3,107,1103,445,0.00332800,1
0.3,108,1103,458,0.00339300,1
0.3,109,1103,463,0.00341800,1
0.3,110,1103,461,0.00340800,1
0.3,111,1103,423,0.00321800,1
0.3,114,1103,401,0.00310800,1
0.3,112,1103,446,0.00333300,1
0.3,113,1103,433,0.00326800,1
0.3,117,1103,422,0.00321300,1
0.3,118,1103,433,0.00326800,1
0.3,116,1103,420,0.00320300,1
0.3,115,1103,450,0.00335300,1
0.3,119,1103,455,0.00337800,1
0.3,120,1103,448,0.00334300,1
0.3,121,1103,449,0.00334800,1
0.3,124,1103,427,0.00323800,1
0.3,122,1103,452,0.00336300,1
0.3,123,1103,464,0.00342300,1
0.3,125,1103,424,0.00322300,1
0.3,127,1103,395,0.00307800,1
0.3,126,1103,458,0.00339300,1
0.3,128,1103,495,0.00357800,1
0.3,129,1103,437,0.00328800,1
0.3,130,1103,438,0.00329300,1
0.3,131,1103,415,0.00317800,1
0.3,133,1103,431,0.00325800,1
0.3,134,1103,444,0.00332300,1
0.3,132,1103,439,0.00329800,1
0.3,136,1103,454,0.00337300,1
0.3,135,1103,447,0.00333800,1
0.3,137,1103,444,0.00332300,1
0.3,139,1103,421,0.00320800,1
0.3,138,1103,474,0.00347300,1
0.3,140,1103,492,0.00356300,1
0.3,141,1103,455,0.00337800,1
0.3,142,1103,470,0.00345300,1
0.3,143,1103,424,0.00322300,1
0.3,144,1103,417,0.00318800,1
0.3,146,1103,404,0.00312300,1
0.3,145,1103,448,0.00334300,1
0.3,147,1103,385,0.00302800,1
0.3,148,1103,424,0.00322300,1
0.3,149,1103,438,0.00329300,1
0.3,150,1103,438,0.00329300,1
0.3,151,1103,406,0.00313300,1
0.3,154,1103,436,0.00328300,1
0.3,153,1103,418,0.00319300,1
0.3,156,1103,421,0.00320800,1
0.3,152,1103,462,0.00341300,1
0.3,155,1103,452,0.00336300,1
0.3,157,1103,477,0.00348800,1
0.3,159,1103,449,0.00334800,1
0.3,158,1103,451,0.00335800,1
0.3,161,1103,417,0.00318800,1
0.3,160,1103,438,0.00329300,1
0.3,162,1103,439,0.00329800,1
0.3,163,1103,424,0.00322300,1
0.3,164,1103,434,0.00327300,1
0.3,165,1103,472,0.00346300,1
0.3,166,1103,449,0.00334800,1
0.3,167,1103,419,0.00319800,1
0.3,170,1103,440,0.00330300,1
0.3,169,1103,437,0.00328800,1
0.3,168,1103,477,0.00348800,1
0.3,172,1103,394,0.00307300,1
0.3,173,1103,421,0.00320800,1
0.3,171,1103,451,0.00335800,1
0.3,174,1103,466,0.00343300,1
0.3,176,1103,438,0.00329300,1
0.3,175,1103,492,0.00356300,1
0.3,178,1103,400,0.00310300,1
0.3,179,1103,471,0.00345800,1
0.3,180,1103,443,0.00331800,1
0.3,182,1103,450,0.00335300,1
0.3,184,1103,397,0.00308800,1
0.3,183,1103,448,0.00334300,1
0.3,181,1103,427,0.00323800,1
0.3,186,1103,414,0.00317300,1
0.3,185,1103,424,0.00322300,1
0.3,188,1103,467,0.00343800,1
0.3,189,1103,414,0.00317300,1
0.3,187,1103,432,0.00326300,1
0.3,191,1103,411,0.00315800,1
0.3,193,1103,403,0.00311800,1
0.3,192,1103,452,0.00336300,1
0.3,190,1103,477,0.00348800,1
0.3,195,1103,437,0.00328800,1
0.3,194,1103,437,0.00328800,1
0.3,196,1103,424,0.00322300,1
0.3,198,1103,415,0.00317800,1
0.3,197,1103,463,0.00341800,1
0.3,200,1103,430,0.00325300,1
0.3,201,1103,454,0.00337300,1
0.3,199,1103,469,0.00344800,1
0.3,202,1103,499,0.00359800,1
0.3,203,1103,428,0.00324300,1
0.3,205,1103,437,0.00328800,1
0.3,204,1103,433,0.00326800,1
0.3,206,1103,413,0.00316800,1
0.3,207,1103,439,0.00329800,1
0.3,208,1103,459,0.00339800,1
0.3,209,1103,445,0.00332800,1
0.3,210,1103,494,0.00357300,1
0.3,211,1103,413,0.00316800,1
0.3,213,1103,462,0.00341300,1
0.3,214,1103,422,0.00321300,1
0.3,212,1103,484,0.00352300,1
0.3,215,1103,405,0.00312800,1
0.3,216,1103,423,0.00321800,1
0.3,217,1103,409,0.00314800,1
0.3,220,1103,430,0.00325300,1
0.3,218,1103,400,0.00310300,1
0.3,219,1103,498,0.00359300,1
0.3,223,1103,421,0.00320800,1
0.3,222,1103,421,0.00320800,1
0.3,221,1103,442,0.00331300,1
0.3,224,1103,487,0.00353800,1
0.3,225,1103,438,0.00329300,1
0.3,226,1103,440,0.00330300,1
0.3,227,1103,431,0.00325800,1
0.3,228,1103,416,0.00318300,1
0.3,229,1103,439,0.00329800,1
0.3,230,1103,458,0.00339300,1
0.3,233,1103,473,0.00346800,1
0.3,231,1103,485,0.00352800,1
0.3,232,1103,462,0.00341300,1
0.3,234,1103,438,0.00329300,1
0.3,235,1103,447,0.00333800,1
0.3,236,1103,426,0.00323300,1
0.3,237,1103,444,0.00332300,1
0.3,238,1103,418,0.00319300,1
0.3,241,1103,445,0.00332800,1
0.3,240,1103,419,0.00319800,1
0.3,242,1103,432,0.00326300,1
0.3,239,1103,434,0.00327300,1
0.3,244,1103,424,0.00322300,1
0.3,243,1103,475,0.00347800,1
0.3,245,1103,433,0.00326800,1
0.3,246,1103,463,0.00341800,1
0.3,247,1103,398,0.00309300,1
0.3,248,1103,476,0.00348300,1
0.3,250,1103,459,0.00339800,1
0.3,249,1103,430,0.00325300,1
0.3,251,1103,442,0.00331300,1
0.3,252,1103,439,0.00329800,1
0.3,254,1103,417,0.00318800,1
0.3,256,1103,441,0.00330800,1
0.3,253,1103,432,0.00326300,1
0.3,255,1103,440,0.00330300,1
0.3,257,1103,460,0.00340300,1
0.3,258,1103,451,0.00335800,1
0.3,260,1103,443,0.00331800,1
0.3,261,1103,463,0.00341800,1
0.3,262,1103,454,0.00337300,1
0.3,265,1103,457,0.00338800,1
0.3,263,1103,483,0.00351800,1
0.3,264,1103,446,0.00333300,1
0.3,266,1103,407,0.00313800,1
0.3,267,1103,464,0.00342300,1
0.3,268,1103,453,0.00336800,1
0.3,269,1103,434,0.00327300,1
0.3,270,1103,442,0.00331300,1
0.3,272,1103,417,0.00318800,1
0.3,271,1103,477,0.00348800,1
0.3,273,1103,444,0.00332300,1
0.3,274,1103,419,0.00319800,1
0.3,276,1103,422,0.00321300,1
0.3,275,1103,459,0.00339800,1
0.3,277,1103,454,0.00337300,1
0.3,278,1103,410,0.00315300,1
0.3,279,1103,425,0.00322800,1
0.3,281,1103,398,0.00309300,1
0.3,280,1103,410,0.00315300,1
0.3,282,1103,410,0.00315300,1
0.3,284,1103,451,0.00335800,1
0.3,283,1103,461,0.00340800,1
0.3,286,1103,443,0.00331800,1
0.3,288,1103,429,0.00324800,1
0.3,285,1103,426,0.00323300,1
0.3,289,1103,431,0.00325800,1
0.3,287,1103,474,0.00347300,1
0.3,290,1103,425,0.00322800,1
0.3,291,1103,408,0.00314300,1
0.3,292,1103,449,0.00334800,1
0.3,296,1103,420,0.00320300,1
0.3,295,1103,482,0.00351300,1
0.3,293,1103,432,0.00326300,1
0.3,294,1103,439,0.00329800,1
0.3,297,1103,424,0.00322300,1
0.3,298,1103,423,0.00321800,1
0.3,299,1103,492,0.00356300,1
0.3,177,1103,483,0.00351800,1
0.3,259,1103,451,0.00335800,1
0.4,1,1103,423,0.00321800,1
0.4,7,1103,462,0.00341300,1
0.4,0,1103,428,0.00324300,1
0.4,4,1103,464,0.00342300,1
0.4,3,1103,457,0.00338800,1
0.4,8,1103,431,0.00325800,1
0.4,6,1103,456,0.00338300,1
0.4,5,1103,494,0.00357300,1
0.4,9,1103,491,0.00355800,1
0.4,2,1103,533,0.00376800,1
0.4,10,1103,419,0.00319800,1
0.4,13,1103,443,0.00331800,1
0.4,11,1103,429,0.00324800,1
0.4,15,1103,461,0.00340800,1
0.4,14,1103,476,0.00348300,1
0.4,12,1103,438,0.00329300,1
0.4,19,1103,414,0.00317300,1
0.4,16,1103,421,0.00320800,1
0.4,17,1103,501,0.00360800,1
0.4,18,1103,444,0.00332300,1
0.4,20,1103,430,0.00325300,1
0.4,21,1103,414,0.00317300,1
0.4,25,1103,434,0.00327300,1
0.4,23,1103,482,0.00351300,1
0.4,24,1103,493,0.00356800,1
0.4,22,1103,476,0.00348300,1
0.4,26,1103,461,0.00340800,1
0.4,28,1103,437,0.00328800,1
0.4,27,1103,477,0.00348800,1
0.4,30,1103,464,0.00342300,1
0.4,31,1103,421,0.00320800,1
0.4,34,1103,424,0.00322300,1
0.4,32,1103,463,0.00341800,1
0.4,33,1103,425,0.00322800,1
0.4,38,1103,433,0.00326800,1
0.4,37,1103,439,0.00329800,1
0.4,35,1103,460,0.00340300,1
0.4,36,1103,451,0.00335800,1
0.4,39,1103,484,0.00352300,1
0.4,40,1103,453,0.00336800,1
0.4,41,1103,466,0.00343300,1
0.4,43,1103,433,0.00326800,1
0.4,42,1103,463,0.00341800,1
0.4,46,1103,421,0.00320800,1
0.4,47,1103,447,0.00333800,1
0.4,44,1103,451,0.00335800,1
0.4,45,1103,441,0.00330800,1
0.4,49,1103,395,0.00307800,1
0.4,48,1103,454,0.00337300,1
0.4,50,1103,436,0.00328300,1
0.4,52,1103,432,0.00326300,1
0.4,51,1103,503,0.00361800,1
0.4,56,1103,394,0.00307300,1
0.4,54,1103,443,0.00331800,1
0.4,53,1103,470,0.00345300,1
0.4,55,1103,441,0.00330800,1
0.4,58,1103,448,0.00334300,1
0.4,60,1103,470,0.00345300,1
0.4,59,1103,472,0.00346300,1
0.4,61,1103,413,0.00316800,1
0.4,62,1103,441,0.00330800,1
0.4,63,1103,432,0.00326300,1
0.4,65,1103,411,0.00315800,1
0.4,64,1103,420,0.00320300,1
0.4,66,1103,437,0.00328800,1
0.4,67,1103,436,0.00328300,1
0.4,71,1103,443,0.00331800,1
0.4,68,1103,490,0.00355300,1
0.4,69,1103,477,0.00348800,1
0.4,70,1103,427,0.00323800,1
0.4,72,1103,468,0.00344300,1
0.4,57,1103,466,0.00343300,1
0.4,73,1103,407,0.00313800,1
0.4,75,1103,477,0.00348800,1
0.4,77,1103,429,0.00324800,1
0.4,74,1103,487,0.00353800,1
0.4,78,1103,425,0.00322800,1
0.4,76,1103,463,0.00341800,1
0.4,79,1103,409,0.00314800,1
0.4,80,1103,474,0.00347300,1
0.4,81,1103,475,0.00347800,1
0.4,82,1103,429,0.00324800,1
0.4,86,1103,406,0.00313300,1
0.4,83,1103,412,0.00316300,1
0.4,85,1103,418,0.00319300,1
0.4,84,1103,495,0.00357800,1
0.4,87,1103,462,0.00341300,1
0.4,88,1103,428,0.00324300,1
0.4,90,1103,429,0.00324800,1
0.4,89,1103,475,0.00347800,1
0.4,91,1103,465,0.00342800,1
0.4,92,1103,444,0.00332300,1
0.4,93,1103,406,0.00313300,1
0.4,94,1103,434,0.00327300,1
0.4,95,1103,454,0.00337300,1
0.4,96,1103,449,0.00334800,1
0.4,97,1103,434,0.00327300,1
0.4,98,1103,456,0.00338300,1
0.4,100,1103,481,0.00350800,1
0.4,99,1103,482,0.00351300,1
0.4,101,1103,451,0.00335800,1
0.4,102,1103,478,0.00349300,1
0.4,104,1103,429,0.00324800,1
0.4,105,1103,412,0.00316300,1
0.4,103,1103,446,0.00333300,1
0.4,106,1103,413,0.00316800,1
0.4,109,1103,388,0.00304300,1
0.4,107,1103,419,0.00319800,1
0.4,108,1103,425,0.00322800,1
0.4,110,1103,433,0.00326800,1
0.4,111,1103,422,0.00321300,1
0.4,113,1103,403,0.00311800,1
0.4,114,1103,422,0.00321300,1
0.4,112,1103,488,0.00354300,1
0.4,115,1103,429,0.00324800,1
0.4,117,1103,401,0.00310800,1
0.4,116,1103,429,0.00324800,1
0.4,118,1103,477,0.00348800,1
0.4,119,1103,474,0.00347300,1
0.4,121,1103,436,0.00328300,1
0.4,124,1103,410,0.00315300,1
0.4,120,1103,454,0.00337300,1
0.4,122,1103,452,0.00336300,1
0.4,126,1103,416,0.00318300,1
0.4,123,1103,466,0.00343300,1
0.4,125,1103,460,0.00340300,1
0.4,127,1103,404,0.00312300,1
0.4,128,1103,473,0.00346800,1
0.4,129,1103,454,0.00337300,1
0.4,132,1103,442,0.00331300,1
0.4,130,1103,472,0.00346300,1
0.4,131,1103,464,0.00342300,1
0.4,133,1103,461,0.00340800,1
0.4,135,1103,454,0.00337300,1
0.4,134,1103,410,0.00315300,1
0.4,136,1103,445,0.00332800,1
0.4,137,1103,432,0.00326300,1
0.4,138,1103,456,0.00338300,1
0.4,140,1103,482,0.00351300,1
0.4,139,1103,465,0.00342800,1
0.4,141,1103,445,0.00332800,1
0.4,142,1103,496,0.00358300,1
0.4,144,1103,470,0.00345300,1
0.4,145,1103,449,0.00334800,1
0.4,146,1103,426,0.00323300,1
0.4,147,1103,461,0.00340800,1
0.4,148,1103,436,0.00328300,1
0.4,149,1103,451,0.00335800,1
0.4,150,1103,431,0.00325800,1
0.4,151,1103,439,0.00329800,1
0.4,152,1103,418,0.00319300,1
0.4,143,1103,525,0.00372800,1
0.4,153,1103,418,0.00319300,1
0.4,154,1103,444,0.00332300,1
0.4,155,1103,463,0.00341800,1
0.4,156,1103,405,0.00312800,1
0.4,157,1103,444,0.00332300,1
0.4,159,1103,466,0.00343300,1
0.4,160,1103,454,0.00337300,1
0.4,161,1103,452,0.00336300,1
0.4,158,1103,422,0.00321300,1
0.4,162,1103,482,0.00351300,1
0.4,164,1103,403,0.00311800,1
0.4,163,1103,441,0.00330800,1
0.4,165,1103,428,0.00324300,1
0.4,166,1103,439,0.00329800,1
0.4,167,1103,476,0.00348300,1
0.4,168,1103,461,0.00340800,1
0.4,169,1103,426,0.00323300,1
0.4,170,1103,410,0.00315300,1
0.4,171,1103,462,0.00341300,1
0.4,172,1103,403,0.00311800,1
0.4,173,1103,451,0.00335800,1
0.4,174,1103,435,0.00327800,1
0.4,175,1103,431,0.00325800,1
0.4,176,1103,414,0.00317300,1
0.4,179,1103,421,0.00320800,1
0.4,178,1103,438,0.00329300,1
0.4,180,1103,414,0.00317300,1
0.4,177,1103,478,0.00349300,1
0.4,181,1103,486,0.00353300,1
0.4,182,1103,469,0.00344800,1
0.4,183,1103,456,0.00338300,1
0.4,184,1103,469,0.00344800,1
0.4,185,1103,442,0.00331300,1
0.4,186,1103,460,0.00340300,1
0.4,189,1103,436,0.00328300,1
0.4,188,1103,470,0.00345300,1
0.4,187,1103,439,0.00329800,1
0.4,190,1103,476,0.00348300,1
0.4,191,1103,452,0.00336300,1
0.4,192,1103,424,0.00322300,1
0.4,29,1103,401,0.00310800,1
0.4,195,1103,452,0.00336300,1
0.4,194,1103,440,0.00330300,1
0.4,193,1103,495,0.00357800,1
0.4,197,1103,437,0.00328800,1
0.4,196,1103,510,0.00365300,1
0.4,198,1103,440,0.00330300,1
0.4,199,1103,398,0.00309300,1
0.4,200,1103,418,0.00319300,1
0.4,201,1103,453,0.00336800,1
0.4,202,1103,486,0.00353300,1
0.4,203,1103,449,0.00334800,1
0.4,204,1103,428,0.00324300,1
0.4,205,1103,409,0.00314800,1
0.4,206,1103,421,0.00320800,1
0.4,208,1103,416,0.00318300,1
0.4,207,1103,488,0.00354300,1
0.4,210,1103,444,0.00332300,1
0.4,209,1103,477,0.00348800,1
0.4,211,1103,451,0.00335800,1
0.4,213,1103,469,0.00344800,1
0.4,214,1103,432,0.00326300,1
0.4,212,1103,483,0.00351800,1
0.4,215,1103,405,0.00312800,1
0.4,217,1103,411,0.00315800,1
0.4,218,1103,450,0.00335300,1
0.4,216,1103,479,0.00349800,1
0.4,219,1103,486,0.00353300,1
0.4,220,1103,468,0.00344300,1
0.4,221,1103,479,0.00349800,1
0.4,224,1103,435,0.00327800,1
0.4,222,1103,453,0.00336800,1
0.4,223,1103,452,0.00336300,1
0.4,227,1103,388,0.00304300,1
0.4,225,1103,465,0.00342800,1
0.4,226,1103,480,0.00350300,1
0.4,228,1103,421,0.00320800,1
0.4,229,1103,431,0.00325800,1
0.4,230,1103,449,0.00334800,1
0.4,231,1103,494,0.00357300,1
0.4,233,1103,404,0.00312300,1
0.4,234,1103,424,0.00322300,1
0.4,235,1103,446,0.00333300,1
0.4,232,1103,542,0.00381300,1
0.4,238,1103,410,0.00315300,1
0.4,236,1103,432,0.00326300,1
0.4,239,1103,433,0.00326800,1
0.4,237,1103,449,0.00334800,1
0.4,241,1103,417,0.00318800,1
0.4,240,1103,443,0.00331800,1
0.4,242,1103,439,0.00329800,1
0.4,245,1103,427,0.00323800,1
0.4,243,1103,477,0.00348800,1
0.4,246,1103,443,0.00331800,1
0.4,244,1103,506,0.00363300,1
0.4,247,1103,473,0.00346800,1
0.4,248,1103,428,0.00324300,1
0.4,249,1103,424,0.00322300,1
0.4,250,1103,473,0.00346800,1
0.4,252,1103,433,0.00326800,1
0.4,251,1103,484,0.00352300,1
0.4,253,1103,501,0.00360800,1
0.4,256,1103,406,0.00313300,1
0.4,254,1103,455,0.00337800,1
0.4,255,1103,472,0.00346300,1
0.4,258,1103,437,0.00328800,1
0.4,257,1103,433,0.00326800,1
0.4,259,1103,468,0.00344300,1
0.4,261,1103,423,0.00321800,1
0.4,260,1103,446,0.00333300,1
0.4,262,1103,455,0.00337800,1
0.4,263,1103,400,0.00310300,1
0.4,265,1103,416,0.00318300,1
0.4,264,1103,430,0.00325300,1
0.4,266,1103,445,0.00332800,1
0.4,268,1103,440,0.00330300,1
0.4,267,1103,484,0.00352300,1
